date,crudedaily.rets
2/2/1994,0.938386617
2/3/1994,-0.561974629
2/4/1994,-2.151981779
2/7/1994,-2.068593476
2/8/1994,-1.248783892
2/9/1994,-3.226086222
2/10/1994,-0.3421146
2/11/1994,0.819117208
2/14/1994,-3.881291052
2/15/1994,-0.141442739
2/16/1994,-1.713103993
2/17/1994,2.628925822
2/18/1994,-0.351247288
2/21/1994,0
2/22/1994,0.49140148
2/23/1994,-0.702743581
2/24/1994,4.414509876
2/25/1994,-2.320923291
2/28/1994,0.138026247
3/1/1994,1.912626609
3/2/1994,0.135226525
3/3/1994,-0.406229401
3/4/1994,-1.160026655
3/7/1994,-2.995695974
3/8/1994,0.211939323
3/9/1994,0.42253584
3/10/1994,-0.281492093
3/11/1994,1.954004947
3/14/1994,0.344946875
3/15/1994,2.045061047
3/16/1994,1.40705839
3/17/1994,-1.339604762
3/18/1994,0.336587326
3/21/1994,3.239952815
3/22/1994,-2.170423903
3/23/1994,-0.667113882
3/24/1994,1.791092657
3/25/1994,-0.131578966
3/28/1994,-7.092269252
3/29/1994,1.820778592
3/30/1994,-0.069420343
3/31/1994,2.604670894
4/1/1994,0
4/4/1994,5.847314085
4/5/1994,0
4/6/1994,0.636134461
4/7/1994,-1.147971791
4/8/1994,-0.128369722
4/11/1994,1.845423036
4/12/1994,-0.759497322
4/13/1994,1.388034903
4/14/1994,1.492565022
4/15/1994,2.318590747
4/18/1994,0.361228569
4/19/1994,-1.270050334
4/20/1994,1.330128438
4/21/1994,5.321337178
4/22/1994,1.581953894
4/25/1994,-1.014093198
4/26/1994,-4.873354063
4/27/1994,-0.715993512
4/28/1994,-0.781488798
4/29/1994,2.090252274
5/2/1994,1.524956238
5/3/1994,-1.465872041
5/4/1994,-0.473653935
5/5/1994,2.519910658
5/6/1994,2.627221351
5/9/1994,-0.11280317
5/10/1994,-0.565932467
5/11/1994,1.240850664
5/12/1994,2.381724324
5/13/1994,-0.383877631
5/16/1994,-1.160554612
5/17/1994,-2.134912545
5/18/1994,2.301532967
5/19/1994,2.574779322
5/20/1994,2.351791982
5/23/1994,-1.275934375
5/24/1994,-1.563795685
5/25/1994,-3.146823274
5/26/1994,-0.393369431
5/27/1994,1.453351462
5/30/1994,0
5/31/1994,1.541880767
6/1/1994,-0.054659744
6/2/1994,-0.218938237
6/3/1994,-0.770080813
6/6/1994,-0.055233362
6/7/1994,-1.783770819
6/8/1994,2.773333594
6/9/1994,2.111039153
6/10/1994,-1.022889134
6/13/1994,1.823106794
6/14/1994,0.63559536
6/15/1994,4.187740359
6/16/1994,0.404245118
6/17/1994,4.390347486
6/20/1994,-0.193236775
6/21/1994,-2.944275482
6/22/1994,-2.470506287
6/23/1994,-1.077762549
6/24/1994,-0.517331728
6/27/1994,-1.673679236
6/28/1994,0.94488892
6/29/1994,-1.686025187
6/30/1994,2.880534326
7/1/1994,0.771410357
7/4/1994,0
7/5/1994,0.510987315
7/6/1994,-1.644435823
7/7/1994,-0.780238028
7/8/1994,1.708558259
7/11/1994,3.480805375
7/12/1994,1.133854888
7/13/1994,-1.282701356
7/14/1994,0.198412764
7/15/1994,-1.447492206
7/18/1994,-2.59754864
7/19/1994,0.565990706
7/20/1994,-1.759879789
7/21/1994,0.883811316
7/22/1994,1.387840317
7/25/1994,-0.871576909
7/26/1994,-0.827305649
7/27/1994,1.033067039
7/28/1994,2.084997981
7/29/1994,2.140982948
8/1/1994,1.709443336
8/2/1994,-2.104310581
8/3/1994,-0.794443106
8/4/1994,0.398010476
8/5/1994,-3.898240987
8/8/1994,0.206291976
8/9/1994,-0.620157026
8/10/1994,-1.725533009
8/11/1994,-1.541353927
8/12/1994,-3.377227277
8/15/1994,1.047129987
8/16/1994,-3.344793407
8/17/1994,2.463730439
8/18/1994,-1.954823488
8/19/1994,-0.963453188
8/22/1994,-4.008669165
8/23/1994,1.295660057
8/24/1994,2.599048982
8/25/1994,-0.285469791
8/26/1994,-2.021437586
8/29/1994,2.761970734
8/30/1994,-1.256441429
8/31/1994,1.142869582
9/1/1994,-0.74137779
9/2/1994,0.285796136
9/5/1994,0
9/6/1994,0.5691535
9/7/1994,1.240850664
9/8/1994,-1.240850664
9/9/1994,-0.512092157
9/12/1994,-0.801837057
9/13/1994,-2.268198431
9/14/1994,-1.66077364
9/15/1994,0
9/16/1994,0.715140116
9/19/1994,2.173360141
9/20/1994,0.174165501
9/21/1994,-1.049572317
9/22/1994,3.399924132
9/23/1994,0.621295418
9/26/1994,-0.451468035
9/27/1994,-1.137668698
9/28/1994,1.194213794
9/29/1994,1.51475547
9/30/1994,2.202732232
10/3/1994,-1.095301202
10/4/1994,-1.051767238
10/5/1994,0.222345839
10/6/1994,1.268982546
10/7/1994,0.164338574
10/10/1994,-1.767025546
10/11/1994,-1.176813805
10/12/1994,-3.499066455
10/13/1994,-0.585481766
10/14/1994,-0.294031379
10/17/1994,0.762690702
10/18/1994,1.335288345
10/19/1994,0.517688818
10/20/1994,0.800004267
10/21/1994,-1.490853301
10/24/1994,1.091651174
10/25/1994,1.192857087
10/26/1994,1.679770739
10/27/1994,0.884472322
10/28/1994,0.439319762
10/31/1994,-0.494370686
11/1/1994,2.716082225
11/2/1994,1.277972665
11/3/1994,0.369686188
11/4/1994,-1.113184037
11/7/1994,-2.046382665
11/8/1994,0.434311215
11/9/1994,-1.63848559
11/10/1994,0.110071558
11/11/1994,-0.606898415
11/14/1994,-3.319573438
11/15/1994,0.570452203
11/16/1994,-1.144177242
11/17/1994,1.428187657
11/18/1994,-0.911687226
11/21/1994,-0.229226461
11/22/1994,1.537178005
11/23/1994,1.95810452
11/24/1994,0
11/25/1994,0.552487593
11/28/1994,-0.275862244
11/29/1994,-0.720823748
11/30/1994,0.499584719
12/1/1994,-1.618790582
12/2/1994,-4.429829811
12/5/1994,-0.708385489
12/6/1994,0.295770698
12/7/1994,-0.414324357
12/8/1994,1.64709606
12/9/1994,-0.116754246
12/12/1994,-1.175101654
12/13/1994,0.353982671
12/14/1994,-0.117855052
12/15/1994,-2.1454935
12/16/1994,1.435431345
12/19/1994,0.41481541
12/20/1994,0.413101797
12/21/1994,0.528635592
12/22/1994,0.467563681
12/23/1994,1.504658017
12/26/1994,0
12/27/1994,1.255724263
12/28/1994,0.621998047
12/29/1994,-0.282246871
12/30/1994,0.451213399
1/2/1995,0
1/3/1995,-1.817199352
1/4/1995,0.628393956
1/5/1995,1.132514936
1/6/1995,-0.394922939
1/9/1995,-1.652930195
1/10/1995,0.11487652
1/11/1995,1.594566816
1/12/1995,0.11293056
1/13/1995,-1.135085967
1/16/1995,2.089881201
1/17/1995,3.190589669
1/18/1995,1.344467684
1/19/1995,-0.106894719
1/20/1995,-1.291729479
1/23/1995,-1.63848559
1/24/1995,2.016966712
1/25/1995,1.552909386
1/26/1995,-3.185154547
1/27/1995,-1.547847376
1/30/1995,1.383147915
1/31/1995,1.526747213
2/1/1995,0
2/2/1995,0.324149392
2/3/1995,1.286191364
2/6/1995,-1.070674039
2/7/1995,-0.81059617
2/8/1995,-0.380538649
2/9/1995,-0.436681917
2/10/1995,1.034022819
2/13/1995,-0.979333181
2/14/1995,0.816775573
2/15/1995,0.108401095
2/16/1995,0.916695554
2/17/1995,1.650290314
2/20/1995,0
2/21/1995,-0.423281055
2/22/1995,-0.106100806
2/23/1995,-1.335846741
2/24/1995,0.589972213
2/27/1995,-0.32137146
2/28/1995,-0.645858004
3/1/1995,-1.140387053
3/2/1995,0.490330593
3/3/1995,1.242252
3/6/1995,-0.376445726
3/7/1995,0.161507438
3/8/1995,-1.572274189
3/9/1995,-1.76410308
3/10/1995,-0.390081297
3/13/1995,1.496287268
3/14/1995,-1.608019123
3/15/1995,1.277440309
3/16/1995,0.275558179
3/17/1995,0.548848798
3/20/1995,1.6825363
3/21/1995,-0.756351526
3/22/1995,2.516866454
3/23/1995,-0.317796878
3/24/1995,-0.905948109
3/27/1995,2.118723322
3/28/1995,-0.683673449
3/29/1995,1.362704525
3/30/1995,-0.208441972
3/31/1995,0.05215124
4/3/1995,-0.680096788
4/4/1995,0.314465668
4/5/1995,2.378602316
4/6/1995,0.814253863
4/7/1995,-0.304568763
4/10/1995,-0.305499219
4/11/1995,1.166046165
4/12/1995,-1.728563629
4/13/1995,-1.758969303
4/14/1995,0
4/17/1995,3.285716516
4/18/1995,1.702594959
4/19/1995,1.282701356
4/20/1995,0.586511945
4/21/1995,-0.292825978
4/24/1995,-1.626052087
4/25/1995,0.890213594
4/26/1995,-0.642136067
4/27/1995,1.475678525
4/28/1995,-0.587660849
5/1/1995,0.831503935
5/2/1995,-1.719521611
5/3/1995,-1.49778137
5/4/1995,2.090668482
5/5/1995,0.147674159
5/8/1995,-0.049200493
5/9/1995,-3.251099031
5/10/1995,0.456505992
5/11/1995,-1.838662625
5/12/1995,0.770222036
5/15/1995,1.824683164
5/16/1995,0.501003052
5/17/1995,-0.350438406
5/18/1995,0.250438398
5/19/1995,0.349563402
5/22/1995,-1.002012392
5/23/1995,-0.252079791
5/24/1995,-2.401137069
5/25/1995,-1.14405824
5/26/1995,-2.221138376
5/29/1995,0
5/30/1995,0.426894992
5/31/1995,0.531068694
6/1/1995,0.05295208
6/2/1995,1.314770451
6/5/1995,0.573067471
6/6/1995,-0.468628819
6/7/1995,-0.418410652
6/8/1995,-0.736457826
6/9/1995,-0.582474509
6/12/1995,0.212201671
6/13/1995,0.317460584
6/14/1995,0.631913635
6/15/1995,-0.790517951
6/16/1995,-0.530505223
6/19/1995,-3.078828115
6/20/1995,-1.21414295
6/21/1995,-2.359660044
6/22/1995,0.961817881
6/23/1995,0.281135974
6/26/1995,-0.789181097
6/27/1995,1.57218286
6/28/1995,0.166991411
6/29/1995,-2.192947029
6/30/1995,-1.201043891
7/3/1995,-0.288101611
7/4/1995,0
7/5/1995,-0.69484935
7/6/1995,1.21283612
7/7/1995,-1.620405825
7/10/1995,1.217759322
7/11/1995,-0.23081372
7/12/1995,1.034491984
7/13/1995,-1.381714555
7/14/1995,0.404975966
7/17/1995,-0.231213976
7/18/1995,0.288934035
7/19/1995,0
7/20/1995,-1.746260905
7/21/1995,0.234604213
7/24/1995,0.58411381
7/25/1995,1.617597374
7/26/1995,0.11454755
7/27/1995,0.228702215
7/28/1995,-0.457928677
7/31/1995,1.084176098
8/1/1995,-0.170406176
8/2/1995,2.025955618
8/3/1995,-1.289616976
8/4/1995,0.11280317
8/7/1995,-0.50861935
8/8/1995,1.182779207
8/9/1995,-0.505193328
8/10/1995,0.784757391
8/11/1995,-0.279564062
8/14/1995,-2.150620522
8/15/1995,-0.458716401
8/16/1995,1.086035253
8/17/1995,0.340522463
8/18/1995,1.238754579
8/21/1995,2.1589546
8/22/1995,3.49780075
8/23/1995,-0.636606924
8/24/1995,4.220475281
8/25/1995,1.569255184
8/28/1995,-10.97789909
8/29/1995,0.168020202
8/30/1995,-0.730135229
8/31/1995,0.841992064
9/1/1995,1.056445744
9/4/1995,0
9/5/1995,2.242369044
9/6/1995,-1.196967501
9/7/1995,0
9/8/1995,0.926184774
9/11/1995,0.270782727
9/12/1995,1.449689818
9/13/1995,-1.233590328
9/14/1995,1.818231908
9/15/1995,0.370272838
9/18/1995,-0.105652413
9/19/1995,0.474559288
9/20/1995,-2.55741162
9/21/1995,-3.514914278
9/22/1995,-3.527100536
9/25/1995,0.634922768
9/26/1995,0.516500431
9/27/1995,0.968392643
9/28/1995,0.45248946
9/29/1995,-1.020995823
10/2/1995,0.738429939
10/3/1995,-0.624469812
10/4/1995,-1.376168507
10/5/1995,-2.691795056
10/6/1995,1.00325421
10/9/1995,1.919221456
10/10/1995,-0.404040954
10/11/1995,-0.057853632
10/12/1995,-1.164157502
10/13/1995,1.741193148
10/16/1995,1.257878221
10/17/1995,-0.056834329
10/18/1995,-0.113765655
10/19/1995,-1.317693085
10/20/1995,0.575044713
10/23/1995,0.229095175
10/24/1995,0.740955228
10/25/1995,-0.170503025
10/26/1995,0.170503025
10/27/1995,-0.398293556
10/30/1995,0.738429939
10/31/1995,0
11/1/1995,0.395369055
11/2/1995,1.121087975
11/3/1995,-0.055756901
11/6/1995,-1.404123041
11/7/1995,-0.33994367
11/8/1995,1.128680153
11/9/1995,0.056100983
11/10/1995,0
11/13/1995,-0.280820179
11/14/1995,0.616766743
11/15/1995,0.167551003
11/16/1995,1.330396563
11/17/1995,2.178735418
11/20/1995,-2.288928267
11/21/1995,-1.387754717
11/22/1995,0.22333901
11/23/1995,0
11/24/1995,0.167177526
11/27/1995,2.257183635
11/28/1995,-0.49113332
11/29/1995,-0.054719564
11/30/1995,0
12/1/1995,0.871940129
12/4/1995,0.971929897
12/5/1995,0.268312477
12/6/1995,0.534474816
12/7/1995,-0.373832211
12/8/1995,1.487016248
12/11/1995,-1.86225121
12/12/1995,0.962059799
12/13/1995,1.110828666
12/14/1995,0.681522952
12/15/1995,1.914676861
12/18/1995,1.019896653
12/19/1995,-3.405901959
12/20/1995,-0.949374219
12/21/1995,-0.212201671
12/22/1995,1.528356495
12/25/1995,0
12/26/1995,0.677615311
12/27/1995,1.239045279
12/28/1995,-0.102669414
12/29/1995,0.358882723
1/1/1996,0
1/2/1996,1.473229592
1/3/1996,0.35237892
1/4/1996,0.301053915
1/5/1996,1.491822794
1/8/1996,1.177638732
1/9/1996,-3.171722753
1/10/1996,-1.01215439
1/11/1996,-4.101275534
1/12/1996,-3.176579335
1/15/1996,0.76294648
1/16/1996,-1.642073021
1/17/1996,2.506943277
1/18/1996,2.864917424
1/19/1996,-0.945881987
1/22/1996,-2.404604236
1/23/1996,0.485568799
1/24/1996,1.971819814
1/25/1996,-4.810438354
1/26/1996,-2.126549078
1/29/1996,-1.999495348
1/30/1996,1.829667965
1/31/1996,0.621295418
2/1/1996,-0.734674115
2/2/1996,1.128043547
2/5/1996,-1.696873294
2/6/1996,1.190827795
2/7/1996,-0.169252509
2/8/1996,0.450704988
2/9/1996,0.22459302
2/12/1996,1.004472731
2/13/1996,5.140433764
2/14/1996,-0.528821962
2/15/1996,0.844777991
2/16/1996,0.733371543
2/19/1996,0
2/20/1996,9.502545527
2/21/1996,2.623101215
2/22/1996,2.330468732
2/23/1996,-5.429308237
2/26/1996,-7.524577485
2/27/1996,1.023026825
2/28/1996,-1.79722424
2/29/1996,1.491413605
3/1/1996,-0.717216189
3/4/1996,-1.085562483
3/5/1996,2.108589308
3/6/1996,2.562310489
3/7/1996,-1.448938664
3/8/1996,-1.062494184
3/11/1996,1.313813744
3/12/1996,2.479056058
3/13/1996,0.342214951
3/14/1996,3.312037792
3/15/1996,3.753046439
3/18/1996,5.485674222
3/19/1996,5.56745565
3/20/1996,-7.699361496
3/21/1996,-1.328040767
3/22/1996,1.810603669
3/25/1996,1.649342944
3/26/1996,-3.72768439
3/27/1996,-3.362424891
3/28/1996,-0.88188086
3/29/1996,-0.093283589
4/1/1996,3.934633791
4/2/1996,1.734533146
4/3/1996,-2.049069465
4/4/1996,2.357236119
4/5/1996,0
4/8/1996,1.136375865
4/9/1996,0.951564274
4/10/1996,3.593707366
4/11/1996,4.347627611
4/12/1996,-3.479315353
4/15/1996,3.399760854
4/16/1996,-2.620589391
4/17/1996,0.77314729
4/18/1996,-4.986492068
4/19/1996,2.066276338
4/22/1996,-0.083507312
4/23/1996,1.86225121
4/24/1996,-1.611938188
4/25/1996,1.447801918
4/26/1996,-8.660078368
4/29/1996,-1.171184558
4/30/1996,-5.20805739
5/1/1996,-0.670500596
5/2/1996,-0.144265473
5/3/1996,1.953838661
5/6/1996,-0.615386557
5/7/1996,0.047472111
5/8/1996,0.284360381
5/9/1996,-2.297851222
5/10/1996,1.728319545
5/13/1996,1.041676086
5/14/1996,0.563646396
5/15/1996,-0.32840752
5/16/1996,-2.32955626
5/17/1996,-0.724116126
5/20/1996,7.645847445
5/21/1996,-1.492227554
5/22/1996,4.759626377
5/23/1996,-2.953708223
5/24/1996,-3.505936123
5/27/1996,0
5/28/1996,-2.249391935
5/29/1996,-2.155772107
5/30/1996,-3.448617607
5/31/1996,-0.906350615
6/3/1996,0.454202143
6/4/1996,2.092752011
6/5/1996,-2.749485869
6/6/1996,1.65874625
6/7/1996,1.090739619
6/10/1996,-0.49431638
6/11/1996,-0.248077527
6/12/1996,0
6/13/1996,-0.498008997
6/14/1996,1.240402905
6/17/1996,5.515663076
6/18/1996,0.465550189
6/19/1996,-3.786538493
6/20/1996,-0.241487681
6/21/1996,-1.461302185
6/24/1996,-1.383421273
6/25/1996,0.149142459
6/26/1996,2.453508743
6/27/1996,1.682327588
6/28/1996,-0.286396377
7/1/1996,2.641663044
7/2/1996,-1.879754597
7/3/1996,1.413118192
7/4/1996,0
7/5/1996,1.254954885
7/8/1996,-1.489092197
7/9/1996,0.886820281
7/10/1996,0.185701075
7/11/1996,1.83828706
7/12/1996,-0.273597982
7/15/1996,2.346678082
7/16/1996,-0.671293637
7/17/1996,-2.823502682
7/18/1996,0.09233611
7/19/1996,-3.379016918
7/22/1996,0.476191376
7/23/1996,2.440290027
7/24/1996,-4.358814099
7/25/1996,0.241838086
7/26/1996,-2.792246062
7/29/1996,0.742393907
7/30/1996,0
7/31/1996,0.834770377
8/1/1996,2.415576388
8/2/1996,1.891309331
8/5/1996,-0.46948443
8/6/1996,-0.80321717
8/7/1996,1.2727016
8/8/1996,0.46729057
8/9/1996,0.696866932
8/12/1996,2.964869392
8/13/1996,0.448431245
8/14/1996,-1.124871254
8/15/1996,-0.6810469
8/16/1996,2.918276676
8/19/1996,2.188271125
8/20/1996,-2.498486308
8/21/1996,-1.701025795
8/22/1996,1.478852853
8/23/1996,-1.118329705
8/26/1996,-3.106691143
8/27/1996,-0.932407688
8/28/1996,1.856201786
8/29/1996,2.047853134
8/30/1996,0.224971973
9/2/1996,0
9/3/1996,4.82549755
9/4/1996,-0.429185208
9/5/1996,0.856536286
9/6/1996,1.691372244
9/9/1996,-0.420168685
9/10/1996,1.670184962
9/11/1996,2.454110892
9/12/1996,0.804833318
9/13/1996,-1.820070465
9/16/1996,-5.021975698
9/17/1996,0.428266179
9/18/1996,1.904819497
9/19/1996,-1.691372244
9/20/1996,0.637621714
9/23/1996,0.969857908
9/24/1996,2.976656313
9/25/1996,0.20345887
9/26/1996,-2.261144639
9/27/1996,2.261144639
9/30/1996,-1.639380978
10/1/1996,0.617921637
10/2/1996,-1.239685298
10/3/1996,3.272275599
10/4/1996,-0.403226353
10/7/1996,2.000066671
10/8/1996,0.788958728
10/9/1996,-1.783991813
10/10/1996,-2.839947452
10/11/1996,1.430055014
10/14/1996,3.390155168
10/15/1996,-0.196270917
10/16/1996,-1.384789686
10/17/1996,1.188132789
10/18/1996,1.56253179
10/21/1996,0.193610903
10/22/1996,-0.232378106
10/23/1996,-3.994994369
10/24/1996,-0.932502196
10/25/1996,1.013179893
10/28/1996,-0.201816416
10/29/1996,-2.454110892
10/30/1996,1.02987522
10/31/1996,-4.827800027
11/1/1996,-1.08109161
11/4/1996,-0.873367997
11/5/1996,-0.660068403
11/6/1996,0.440529347
11/7/1996,0.219539056
11/8/1996,3.448617607
11/11/1996,-1.064972792
11/12/1996,0.213903825
11/13/1996,3.568059502
11/14/1996,0.411523215
11/15/1996,-0.824746943
11/18/1996,-1.250016276
11/19/1996,2.688890022
11/20/1996,-3.109058707
11/21/1996,0.629592846
11/22/1996,1.040592116
11/25/1996,6.415024701
11/26/1996,-8.295957897
11/27/1996,0
11/28/1996,0
11/29/1996,0
12/2/1996,4.132819549
12/3/1996,0.404040954
12/4/1996,0.80321717
12/5/1996,2.371652662
12/6/1996,0
12/9/1996,-1.773445494
12/10/1996,-3.644127916
12/11/1996,-3.568059502
12/12/1996,1.484650812
12/13/1996,2.904768544
12/16/1996,4.986077598
12/17/1996,0
12/18/1996,1.35267763
12/19/1996,1.901197949
12/20/1996,-1.709443336
12/23/1996,1.142869582
12/24/1996,1.129955525
12/25/1996,0
12/26/1996,-6.179571927
12/27/1996,0.397614838
12/30/1996,0.593473552
12/31/1996,2.146423867
1/1/1997,0
1/2/1997,-1.360565206
1/3/1997,0
1/6/1997,2.702867239
1/7/1997,0
1/8/1997,1.136375865
1/9/1997,-0.94608085
1/10/1997,-0.571974867
1/13/1997,-3.700519599
1/14/1997,-0.198609797
1/15/1997,3.131371307
1/16/1997,-1.945586662
1/17/1997,-0.196656897
1/20/1997,-1.188132789
1/21/1997,-1.202419297
1/22/1997,-1.626052087
1/23/1997,-2.279891496
1/24/1997,0
1/27/1997,0
1/28/1997,0.20942416
1/29/1997,2.479465861
1/30/1997,1.217053562
1/31/1997,-2.655927307
2/3/1997,0.206825306
2/4/1997,-0.829880281
2/5/1997,-0.417537141
2/6/1997,-3.621268949
2/7/1997,-3.307909098
2/10/1997,0.670393572
2/11/1997,-0.446429313
2/12/1997,-2.721256352
2/13/1997,1.596385099
2/14/1997,1.348335034
2/17/1997,0
2/18/1997,0.445435035
2/19/1997,0.664454272
2/20/1997,-3.139271241
2/21/1997,-0.685716973
2/24/1997,-3.738753207
2/25/1997,-0.238379136
2/26/1997,0.713439411
2/27/1997,-1.432005377
2/28/1997,-2.433210066
3/3/1997,-0.24660925
3/4/1997,2.439145312
3/5/1997,-1.212136053
3/6/1997,2.409755158
3/7/1997,1.652930195
3/10/1997,-4.062685353
3/11/1997,-1.722059775
3/12/1997,2.20867874
3/13/1997,-0.29168713
3/14/1997,3.115516778
3/17/1997,-1.905727041
3/18/1997,5.155780966
3/19/1997,0
3/20/1997,0
3/21/1997,-1.379966701
3/24/1997,-3.295966896
3/25/1997,-0.239635868
3/26/1997,-1.450001238
3/27/1997,0.243131654
3/28/1997,0
3/31/1997,-1.172460915
4/1/1997,-0.246002584
4/2/1997,-3.764559962
4/3/1997,-0.512821637
4/4/1997,-1.554435444
4/7/1997,0.520834511
4/8/1997,0.518135874
4/9/1997,-0.518135874
4/10/1997,1.54642257
4/11/1997,-0.256082086
4/14/1997,2.030526616
4/15/1997,-1.519016549
4/16/1997,-1.283714676
4/17/1997,0.772204609
4/18/1997,2.030526616
4/21/1997,2.236118016
4/22/1997,-3.755134565
4/23/1997,0.254777208
4/24/1997,1.012666882
4/25/1997,-0.252206943
4/28/1997,0.252206943
4/29/1997,2.733089372
4/30/1997,-0.985229644
5/1/1997,-1.496287268
5/2/1997,-1.519016549
5/5/1997,0
5/6/1997,0.508906951
5/7/1997,-0.508906951
5/8/1997,4.538300585
5/9/1997,-0.29296896
5/12/1997,4.540803954
5/13/1997,-1.411788155
5/14/1997,1.177869919
5/15/1997,-0.234466696
5/16/1997,3.687053581
5/19/1997,-2.752467339
5/20/1997,-1.405175346
5/21/1997,1.869213301
5/22/1997,0
5/23/1997,0
5/26/1997,0
5/27/1997,-4.014706801
5/28/1997,-0.241254641
5/29/1997,2.150620522
5/30/1997,-0.711746777
6/2/1997,0.711746777
6/3/1997,-3.85589936
6/4/1997,-0.246002584
6/5/1997,-2.493894835
6/6/1997,-4.124295853
6/9/1997,-0.792606527
6/10/1997,0
6/11/1997,-0.531916148
6/12/1997,1.324522675
6/13/1997,-0.263504764
6/16/1997,0.788440352
6/17/1997,1.041676086
6/18/1997,-2.094317385
6/19/1997,-0.796816965
6/20/1997,-0.80321717
6/23/1997,1.600034135
6/24/1997,-1.010378178
6/25/1997,2.115361797
6/26/1997,-1.476041558
6/27/1997,3.033705451
6/30/1997,1.888292901
7/1/1997,1.455483661
7/2/1997,1.532786499
7/3/1997,-4.567920841
7/4/1997,0
7/7/1997,0.30769255
7/8/1997,0.663436983
7/9/1997,-1.382864546
7/10/1997,-0.932649247
7/11/1997,0.881062968
7/14/1997,-2.243767493
7/15/1997,4.337282809
7/16/1997,-1.169009501
7/17/1997,2.274548399
7/18/1997,-4.080117182
7/21/1997,0.104058282
7/22/1997,0.051988564
7/23/1997,2.006756305
7/24/1997,0.254388334
7/25/1997,0.101574412
7/28/1997,0.050748542
7/29/1997,1.810004164
7/30/1997,1.728864993
7/31/1997,-1.182279781
8/1/1997,0.39564839
8/4/1997,2.630448789
8/5/1997,-0.096200104
8/6/1997,-1.600810318
8/7/1997,-1.825858767
8/8/1997,-2.572651342
8/11/1997,0.763556777
8/12/1997,1.109441536
8/13/1997,1.196425039
8/14/1997,-0.845986633
8/15/1997,0.299401421
8/18/1997,-0.649839827
8/19/1997,0.500251168
8/20/1997,0.149588659
8/21/1997,-1.203022028
8/22/1997,-0.657730679
8/25/1997,-2.103180883
8/26/1997,0.103626952
8/27/1997,1.745424187
8/28/1997,-0.050903539
8/29/1997,0.101781179
9/1/1997,0
9/2/1997,0.355420532
9/3/1997,-0.406298172
9/4/1997,-0.971626156
9/5/1997,0.767856345
9/8/1997,-0.922137682
9/9/1997,0.359620218
9/10/1997,0
9/11/1997,-0.462606839
9/12/1997,-0.206291976
9/15/1997,-0.362038151
9/16/1997,1.898953649
9/17/1997,-1.176183337
9/18/1997,-0.154440185
9/19/1997,-0.206291976
9/22/1997,1.231416279
9/23/1997,0.508648096
9/24/1997,1.610502851
9/25/1997,1.732287812
9/26/1997,2.375869329
9/29/1997,1.992475782
9/30/1997,-0.754364728
10/1/1997,-0.521946618
10/2/1997,3.735261496
10/3/1997,4.656167796
10/6/1997,-3.971077197
10/7/1997,-0.410490884
10/8/1997,1.406875939
10/9/1997,-0.814484141
10/10/1997,0
10/13/1997,-3.091364966
10/14/1997,-2.80369992
10/15/1997,-0.483092727
10/16/1997,1.585428356
10/17/1997,-1.585428356
10/20/1997,0.193517235
10/21/1997,-0.048344212
10/22/1997,3.609128656
10/23/1997,-1.220099603
10/24/1997,-0.901120634
10/27/1997,0.190385588
10/28/1997,-3.041508886
10/29/1997,2.037916234
10/30/1997,2.091330973
10/31/1997,-0.755433243
11/3/1997,-0.904552704
11/4/1997,-1.299657283
11/5/1997,-0.973717528
11/6/1997,0.097799519
11/7/1997,1.648122618
11/10/1997,-1.648122618
11/11/1997,0.390244398
11/12/1997,-0.048697347
11/13/1997,1.114082727
11/14/1997,1.197045656
11/17/1997,-3.487036102
11/18/1997,-1.389600524
11/19/1997,-0.954061969
11/20/1997,-3.334497184
11/21/1997,1.450051301
11/24/1997,-0.205867288
11/25/1997,-0.309597771
11/26/1997,-1.143463602
11/27/1997,0
11/28/1997,0
12/1/1997,-1.953083987
12/2/1997,-0.480898602
12/3/1997,0.747068576
12/4/1997,-1.230290993
12/5/1997,0.750673766
12/8/1997,0.745080616
12/9/1997,-0.371846378
12/10/1997,-3.465425271
12/11/1997,0.165152804
12/12/1997,0.164880499
12/15/1997,-0.164880499
12/16/1997,0.054990378
12/17/1997,0.16478993
12/18/1997,1.579123475
12/19/1997,-0.270489751
12/22/1997,-0.925176667
12/23/1997,0.545257621
12/24/1997,-0.163265342
12/25/1997,0
12/26/1997,-0.930239266
12/29/1997,-3.070294195
12/30/1997,-0.227014853
12/31/1997,0.283688134
1/1/1998,0
1/2/1998,-1.36910296
1/5/1998,-2.677691995
1/6/1998,-1.845839843
1/7/1998,1.609572752
1/8/1998,0.58962435
1/9/1998,-2.139118998
1/12/1998,-0.723330459
1/13/1998,-0.54595222
1/14/1998,0.606429997
1/15/1998,-1.155379225
1/16/1998,0.791962714
1/19/1998,0
1/20/1998,-0.303859243
1/21/1998,-2.340008247
1/22/1998,-0.750472565
1/23/1998,-1.773320694
1/26/1998,8.038671338
1/27/1998,0.58789117
1/28/1998,1.685596433
1/29/1998,3.288278122
1/30/1998,-4.098467739
2/2/1998,-0.816807342
2/3/1998,-3.821360476
2/4/1998,-0.060882802
2/5/1998,1.270818918
2/6/1998,0.539731445
2/9/1998,-0.780550345
2/10/1998,-0.665257972
2/11/1998,-1.898985089
2/12/1998,-1.244571136
2/13/1998,0.375000439
2/16/1998,0
2/17/1998,-2.46302315
2/18/1998,3.764559962
2/19/1998,-0.741659766
