roilf	roilf1
1.149973823	0.658619285
1.045198571	1.149973823
2.655557375	1.045198571
1.316489689	2.655557375
0.483765511	1.316489689
-1.696080773	0.483765511
-5.944466971	-1.696080773
5.512178902	-5.944466971
3.681037342	5.512178902
3.020863614	3.681037342
-0.223776317	3.020863614
0.767142335	-0.223776317
-0.041692725	0.767142335
-1.413896305	-0.041692725
-0.466333071	-1.413896305
-1.64230753	-0.466333071
1.017127886	-1.64230753
0.511800947	1.017127886
-4.362062248	0.511800947
-1.132143777	-4.362062248
3.590204623	-1.132143777
4.562616083	3.590204623
0.165562952	4.562616083
1.843936695	0.165562952
0.647513391	1.843936695
-3.169231227	0.647513391
-0.864237328	-3.169231227
1.473067215	-0.864237328
0.344281825	1.473067215
-3.896778941	0.344281825
-2.768092105	-3.896778941
0	-2.768092105
-0.132343229	0
0.088248278	-0.132343229
0	0.088248278
4.428555723	0
0.294923323	4.428555723
0.879586823	0.294923323
-3.753184263	0.879586823
-0.622513773	-3.753184263
2.96180173	-0.622513773
2.203100817	2.96180173
-0.055180026	2.203100817
-0.595116281	-0.055180026
-3.287774081	-0.595116281
2.60527265	-3.287774081
-3.672487856	2.60527265
-4.568494252	-3.672487856
0.19710415	-4.568494252
1.23439773	0.19710415
-0.194683701	1.23439773
5.681691081	-0.194683701
0.296966916	5.681691081
-1.236074557	0.296966916
0.655459742	-1.236074557
0.665300777	0.655459742
-1.865486636	0.665300777
3.001782793	-1.865486636
0.111529358	3.001782793
2.068468673	0.111529358
1.193882041	2.068468673
1.379516955	1.193882041
3.142442388	1.379516955
1.217105537	3.142442388
1.365899571	1.217105537
-0.655326857	1.365899571
2.842021018	-0.655326857
-0.221456783	2.842021018
-0.853490245	-0.221456783
-2.28681909	-0.853490245
1.099676126	-2.28681909
-2.66240807	1.099676126
3.063863884	-2.66240807
-3.659489108	3.063863884
1.456868415	-3.659489108
1.863998684	1.456868415
1.000008333	1.863998684
-0.974885861	1.000008333
-2.789101517	-0.974885861
2.550182825	-2.789101517
-0.479556699	2.550182825
0.290532637	-0.479556699
-2.99599927	0.290532637
-0.769786566	-2.99599927
3.285319619	-0.769786566
0.303720811	3.285319619
0.554436904	0.303720811
-2.700113091	0.554436904
-0.959924351	-2.700113091
1.08893998	-0.959924351
-2.005536681	1.08893998
2.519941108	-2.005536681
0	2.519941108
-2.480485593	0
1.60441712	-2.480485593
1.400601116	1.60441712
-2.284412432	1.400601116
-0.182934848	-2.284412432
-1.303250197	-0.182934848
-2.061652673	-1.303250197
-1.787833358	-2.061652673
-2.721921128	-1.787833358
-0.184122989	-2.721921128
-0.954355224	-0.184122989
-0.516574545	-0.954355224
1.683349307	-0.516574545
2.748690661	1.683349307
-0.013763678	2.748690661
0.972543793	-0.013763678
-1.220614483	0.972543793
2.628325872	-1.220614483
3.005455573	2.628325872
1.783914939	3.005455573
0	1.783914939
0.918256675	0
0.126871369	0.918256675
0.518496261	0.126871369
0.100857295	0.518496261
0	0.100857295
2.673124913	0
0.318471607	2.673124913
1.709650614	0.318471607
-0.627112523	1.709650614
0.108820517	-0.627112523
-0.278332605	0.108820517
-2.118749271	-0.278332605
-1.421115914	-2.118749271
-0.326962062	-1.421115914
-1.766358905	-0.326962062
0	-1.766358905
1.299215829	0
-1.787585904	1.299215829
-2.00397077	-1.787585904
-2.044952419	-2.00397077
0.961289111	-2.044952419
-0.733483318	0.961289111
-1.401829129	-0.733483318
-0.040730433	-1.401829129
-1.023690097	-0.040730433
2.090763098	-1.023690097
3.692889621	2.090763098
-0.324233473	3.692889621
-5.117023513	-0.324233473
-2.702305361	-5.117023513
0.978481388	-2.702305361
2.554382222	0.978481388
1.038655051	2.554382222
1.014694954	1.038655051
-1.539418661	1.014694954
0	-1.539418661
3.811497488	0
0.414669507	3.811497488
2.212507925	0.414669507
0.944175202	2.212507925
0.437582745	0.944175202
-1.635050889	0.437582745
1.435250622	-1.635050889
-2.314069244	1.435250622
1.888163552	-2.314069244
-1.212442233	1.888163552
1.237545785	-1.212442233
1.482431383	1.237545785
-0.819473173	1.482431383
1.595482487	-0.819473173
0.452960314	1.595482487
-0.465231006	0.452960314
0.733589303	-0.465231006
0.024360536	0.733589303
-1.065207501	0.024360536
-1.788423226	-1.065207501
2.353049741	-1.788423226
1.49428766	2.353049741
-0.88415764	1.49428766
-1.866458898	-0.88415764
0.704010812	-1.866458898
0.809026232	0.704010812
-1.599837223	0.809026232
-0.099292549	-1.599837223
-0.660315113	-0.099292549
2.676363727	-0.660315113
0.243102101	2.676363727
1.673427361	0.243102101
1.316510742	1.673427361
0	1.316510742
2.04100618	0
0.253660922	2.04100618
-1.1116372	0.253660922
-0.572197509	-1.1116372
-0.551936108	-0.572197509
-0.685338852	-0.551936108
-0.344438846	-0.685338852
2.107323847	-0.344438846
-0.385177015	2.107323847
-2.690532664	-0.385177015
-2.173866648	-2.690532664
2.425831506	-2.173866648
0.275235021	2.425831506
0.023897718	0.275235021
1.68230481	0.023897718
-1.086710435	1.68230481
-2.112416523	-1.086710435
0.941694753	-2.112416523
2.31615556	0.941694753
1.144070382	2.31615556
0.046419869	1.144070382
-4.085100063	0.046419869
-3.405159669	-4.085100063
-3.64185905	-3.405159669
-2.627926815	-3.64185905
2.225093446	-2.627926815
-0.561469125	2.225093446
-0.947250867	-0.561469125
-1.66614984	-0.947250867
-3.822121282	-1.66614984
-2.159728239	-3.822121282
-0.960649728	-2.159728239
0.660542321	-0.960649728
-2.698161938	0.660542321
2.941175423	-2.698161938
0.242424361	2.941175423
-2.101401448	0.242424361
3.936056351	-2.101401448
4.163274115	3.936056351
-0.781043561	4.163274115
0	-0.781043561
-1.897020381	0
0.38503898	-1.897020381
2.37347549	0.38503898
-4.243724642	2.37347549
-0.097936349	-4.243724642
0.766928391	-0.097936349
3.265986802	0.766928391
1.4680632	3.265986802
-2.278002833	1.4680632
1.799914273	-2.278002833
2.393906242	1.799914273
0.944318511	2.393906242
-1.139465909	0.944318511
0.506593277	-1.139465909
0.825811145	0.506593277
-0.786948524	0.825811145
-1.120095066	-0.786948524
0.209341958	-1.120095066
3.025267721	0.209341958
-0.776529903	3.025267721
-2.996527462	-0.776529903
-0.409052494	-2.996527462
-3.60787549	-0.409052494
-1.116559949	-3.60787549
0	-1.116559949
-0.222037282	0
2.862228937	-0.222037282
1.83270463	2.862228937
0.857921186	1.83270463
-1.509562564	0.857921186
2.893035426	-1.509562564
-0.142681132	2.893035426
-0.546662822	-0.142681132
-0.799322869	-0.546662822
0.694856942	-0.799322869
1.168996297	0.694856942
-1.142869582	1.168996297
3.51633815	-1.142869582
-0.404347278	3.51633815
0	-0.404347278
-1.89167195	0
-0.660239307	-1.89167195
1.763804979	-0.660239307
0.750114763	1.763804979
2.982315978	0.750114763
1.476626989	2.982315978
-0.096957952	1.476626989
-0.55933998	-0.096957952
-1.610261577	-0.55933998
0.961901608	-1.610261577
-1.521082935	0.961901608
-2.818155793	-1.521082935
-2.96587816	-2.818155793
-0.463178225	-2.96587816
-0.199163579	-0.463178225
0.701943151	-0.199163579
-0.462994411	0.701943151
-1.321340546	-0.462994411
-1.311804598	-1.321340546
-0.491267364	-1.311804598
-2.031438613	-0.491267364
1.234840526	-2.031438613
1.151644206	1.234840526
2.437338724	1.151644206
-0.627212305	2.437338724
-3.792570198	-0.627212305
2.729374663	-3.792570198
1.490660786	2.729374663
-0.561423744	1.490660786
0	-0.561423744
-0.685993678	0
0.779783462	-0.685993678
-0.564062736	0.779783462
2.919915469	-0.564062736
0.963298259	2.919915469
-0.506527481	0.963298259
-1.020817659	-0.506527481
-1.925818201	-1.020817659
-1.227837054	-1.925818201
1.615979146	-1.227837054
-1.806222443	1.615979146
1.605647394	-1.806222443
0.627128615	1.605647394
1.72747752	0.627128615
0.039213124	1.72747752
-0.445318352	0.039213124
2.181338113	-0.445318352
2.673922216	2.181338113
1.993256955	2.673922216
-0.134927957	1.993256955
1.643472379	-0.134927957
0.493828164	1.643472379
-1.892112239	0.493828164
1.204907171	-1.892112239
-0.545885992	1.204907171
-0.659021179	-0.545885992
1.62743451	-0.659021179
-0.386240673	1.62743451
-1.756785452	-0.386240673
2.22731778	-1.756785452
-4.417277142	2.22731778
2.827920059	-4.417277142
-1.490817976	2.827920059
1.392934694	-1.490817976
1.010909285	1.392934694
0.036348216	1.010909285
-0.741689825	0.036348216
0.292469134	-0.741689825
-0.916820798	0.292469134
1.849426116	-0.916820798
1.138759684	1.849426116
0.937191746	1.138759684
2.103126938	0.937191746
0.415369237	2.103126938
0.241504344	0.415369237
-0.391299843	0.241504344
1.249085168	-0.391299843
0	1.249085168
-3.393689507	0
-0.023565453	-3.393689507
-3.014582343	-0.023565453
-2.334545144	-3.014582343
1.737673891	-2.334545144
-0.416259171	1.737673891
0.281776603	-0.416259171
-0.601265693	0.281776603
3.161792053	-0.601265693
0	3.161792053
-0.119317518	0
2.324725613	-0.119317518
-1.907735672	2.324725613
3.090495285	-1.907735672
1.430639565	3.090495285
1.34321112	1.430639565
0.212801783	1.34321112
-0.774980012	0.212801783
-0.4633562	-0.774980012
0.101896414	-0.4633562
-0.658494659	0.101896414
0.929711912	-0.658494659
-0.373113667	0.929711912
0.384398438	-0.373113667
-1.043566639	0.384398438
0.3642162	-1.043566639
0.893519489	0.3642162
1.130841139	0.893519489
0.732116415	1.130841139
1.131942412	0.732116415
0	1.131942412
-0.558874941	0
0.537017017	-0.558874941
-0.405235755	0.537017017
-1.414700871	-0.405235755
1.69963257	-1.414700871
0.185863499	1.69963257
-2.398832762	0.185863499
1.024051692	-2.398832762
-2.149176072	1.024051692
-0.396803423	-2.149176072
1.376375519	-0.396803423
2.062614707	1.376375519
0.819811117	2.062614707
-0.502020044	0.819811117
0.153055677	-0.502020044
0	0.153055677
-0.174939909	0
-0.57067758	-0.174939909
-2.225776282	-0.57067758
0.280946412	-2.225776282
-1.401311212	0.280946412
-1.930428785	-1.401311212
1.313988477	-1.930428785
-1.95415827	1.313988477
4.22968522	-1.95415827
3.140234889	4.22968522
-1.552283027	3.140234889
0.099102579	-1.552283027
-0.352811832	0.099102579
-1.681835042	-0.352811832
-1.756319578	-1.681835042
-0.619197025	-1.756319578
-0.264900817	-0.619197025
0.023062731	-0.264900817
-1.334823371	0.023062731
-0.903815062	-1.334823371
-0.579437558	-0.903815062
0.791451772	-0.579437558
1.599100314	0.791451772
-0.185442798	1.599100314
0	-0.185442798
8.203964162	0
4.727754728	8.203964162
-0.839394835	4.727754728
0.614882036	-0.839394835
-0.934058626	0.614882036
2.706167174	-0.934058626
2.576185271	2.706167174
-0.313510593	2.576185271
2.433115714	-0.313510593
0.972084277	2.433115714
-0.399126254	0.972084277
-0.611272199	-0.399126254
-1.622596928	-0.611272199
-1.510869513	-1.622596928
0.029651594	-1.510869513
-4.043500876	0.029651594
0.819844723	-4.043500876
3.450693416	0.819844723
-0.345696428	3.450693416
1.238953901	-0.345696428
1.618801404	1.238953901
1.668691879	1.618801404
-0.141944665	1.668691879
-0.189573516	-0.141944665
-1.356406315	-0.189573516
0.775977453	-1.356406315
-0.497465869	0.775977453
2.322489337	-0.497465869
1.136693502	2.322489337
0.489811986	1.136693502
-0.119920682	0.489811986
0.451260148	-0.119920682
1.341689455	0.451260148
2.232375639	1.341689455
-2.577485418	2.232375639
-3.395802067	-2.577485418
0.806153597	-3.395802067
0.929288353	0.806153597
1.423544267	0.929288353
-2.343496859	1.423544267
0.956945102	-2.343496859
3.005690743	0.956945102
0.750875075	3.005690743
0	0.750875075
-0.008905909	0
-0.062363582	-0.008905909
0.488955057	-0.062363582
0.08864463	0.488955057
0.943611217	0.08864463
-0.360519186	0.943611217
-2.199848251	-0.360519186
-1.643325373	-2.199848251
-9.037911329	-1.643325373
-2.660325434	-9.037911329
5.378555554	-2.660325434
1.288590228	5.378555554
-5.612834362	1.288590228
0.770873074	-5.612834362
0.684727275	0.770873074
-2.314589167	0.684727275
-0.473544224	-2.314589167
3.238697357	-0.473544224
-1.67224608	3.238697357
1.060991108	-1.67224608
-1.815557755	1.060991108
1.916019889	-1.815557755
1.722206719	1.916019889
-1.08162801	1.722206719
0.358530411	-1.08162801
0	0.358530411
2.075926779	0
-2.374612783	2.075926779
0.109621816	-2.374612783
-0.179443773	0.109621816
-1.21469144	-0.179443773
0.080767294	-1.21469144
1.651441225	0.080767294
1.174336286	1.651441225
-2.624144213	1.174336286
-2.024587185	-2.624144213
2.105126805	-2.024587185
-4.697536831	2.105126805
0.147554833	-4.697536831
-2.0643423	0.147554833
0.268427713	-2.0643423
0.150005385	0.268427713
2.129204953	0.150005385
-4.710413218	2.129204953
0.153694179	-4.710413218
-0.605162214	0.153694179
2.485141517	-0.605162214
2.003690608	2.485141517
0.683529661	2.003690608
-0.504308696	0.683529661
0	-0.504308696
2.033120127	0
-0.248010874	2.033120127
2.068474321	-0.248010874
-2.53515912	2.068474321
-1.097476393	-2.53515912
2.36795777	-1.097476393
0.634338121	2.36795777
-2.436375285	0.634338121
1.606834966	-2.436375285
-1.356339062	1.606834966
1.623361917	-1.356339062
0.654265266	1.623361917
1.003708938	0.654265266
0.743722021	1.003708938
-0.673132596	0.743722021
0.392374365	-0.673132596
-2.22355473	0.392374365
0.041059331	-2.22355473
-1.80185055	0.041059331
-0.849997247	-1.80185055
-1.166008546	-0.849997247
-2.003082265	-1.166008546
-5.938124197	-2.003082265
0.288168028	-5.938124197
-6.625884597	0.288168028
-2.503088158	-6.625884597
4.427629896	-2.503088158
3.3571743	4.427629896
-0.397428928	3.3571743
2.886036619	-0.397428928
-1.409523135	2.886036619
1.067564521	-1.409523135
-6.120997237	1.067564521
-0.145772621	-6.120997237
2.235938803	-0.145772621
1.557002438	2.235938803
-0.328253519	1.557002438
0.164261447	-0.328253519
0.082029652	0.164261447
2.201201015	0.082029652
1.850538134	2.201201015
-0.101288625	1.850538134
0.135028714	-0.101288625
-2.828333128	0.135028714
0	-2.828333128
-0.498638477	0
3.786948857	-0.498638477
-0.325130619	3.786948857
-2.05350684	-0.325130619
1.083063657	-2.05350684
2.264670777	1.083063657
-1.451566354	2.264670777
0.549606005	-1.451566354
-1.623851649	0.549606005
-2.602934008	-1.623851649
1.379012525	-2.602934008
-1.122632009	1.379012525
-6.503523045	-1.122632009
-0.823152565	-6.503523045
0.487226899	-0.823152565
5.11374996	0.487226899
-3.912125096	5.11374996
1.138671623	-3.912125096
-3.644880971	1.138671623
-2.028001395	-3.644880971
-2.531450416	-2.028001395
5.163683257	-2.531450416
3.586999455	5.163683257
0.471100708	3.586999455
2.886357505	0.471100708
0.467235986	2.886357505
-0.280079539	0.467235986
-1.57836021	-0.280079539
3.005546934	-1.57836021
-0.485045413	3.005546934
2.243683864	-0.485045413
-2.556745746	2.243683864
-0.945109421	-2.556745746
2.432082816	-0.945109421
4.332686387	2.432082816
2.060363493	4.332686387
-3.239635439	2.060363493
4.083973272	-3.239635439
-0.683471264	4.083973272
-0.139402736	-0.683471264
-1.078875499	-0.139402736
0.346508197	-1.078875499
1.67224392	0.346508197
0.201773551	1.67224392
1.327872815	0.201773551
1.331134464	1.327872815
-1.101081032	1.331134464
2.108387319	-1.101081032
1.229877778	2.108387319
-0.862380427	1.229877778
1.245522658	-0.862380427
3.189020486	1.245522658
-3.744044868	3.189020486
-1.437113863	-3.744044868
-0.504297883	-1.437113863
1.118361833	-0.504297883
-1.895205556	1.118361833
0	-1.895205556
0.621957017	0
1.477101428	0.621957017
1.595993473	1.477101428
0.56957436	1.595993473
-0.159553285	0.56957436
0.755621014	-0.159553285
0.029710325	0.755621014
0.286745636	0.029710325
-0.783073833	0.286745636
-2.162735808	-0.783073833
1.082185024	-2.162735808
-1.663493071	1.082185024
2.395142538	-1.663493071
-5.321876964	2.395142538
-1.143959091	-5.321876964
-0.36286059	-1.143959091
0.373513054	-0.36286059
3.495908063	0.373513054
1.480449725	3.495908063
0.867815739	1.480449725
0.150594878	0.867815739
0	0.150594878
1.651614501	0
-1.973158186	1.651614501
0.291442847	-1.973158186
-0.826284427	0.291442847
0	-0.826284427
4.09393609	0
0.252206943	4.09393609
-1.37543016	0.252206943
-0.245857428	-1.37543016
-0.246463377	-0.245857428
0.913786756	-0.246463377
-1.349043156	0.913786756
-1.770311773	-1.349043156
-0.40444949	-1.770311773
0	-0.40444949
2.016015322	0
-0.119225051	2.016015322
-0.199024844	-0.119225051
-1.941222637	-0.199024844
1.131096688	-1.941222637
-0.634666917	1.131096688
0.453744161	-0.634666917
0.301356331	0.453744161
-0.140519947	0.301356331
-0.786532239	-0.140519947
-0.304167324	-0.786532239
-0.887353469	-0.304167324
-1.288876944	-0.887353469
1.524231363	-1.288876944
-0.955077863	1.524231363
1.535971216	-0.955077863
0.304383352	1.535971216
1.138264619	0.304383352
-1.178795575	1.138264619
2.244808161	-1.178795575
-0.168609016	2.244808161
1.04671638	-0.168609016
0.499731577	1.04671638
0.904895496	0.499731577
0	0.904895496
2.487214496	0
0.414860108	2.487214496
1.4478792	0.414860108
1.783135481	1.4478792
-1.108425217	1.783135481
-1.868865698	-1.108425217
0.486846763	-1.868865698
1.639608774	0.486846763
-1.985775561	1.639608774
0.018742386	-1.985775561
-1.910946429	0.018742386
1.384827215	-1.910946429
0.394848684	1.384827215
0.766430521	0.394848684
-0.9918674	0.766430521
0.347336655	-0.9918674
-1.206764904	0.347336655
-0.303980475	-1.206764904
1.838200413	-0.303980475
0.957478846	1.838200413
-2.321114967	0.957478846
1.559595685	-2.321114967
-1.806088036	1.559595685
1.432500229	-1.806088036
0.149602646	1.432500229
0.27990315	0.149602646
-1.805069223	0.27990315
-2.52667267	-1.805069223
0.233236257	-2.52667267
2.122528662	0.233236257
-1.166138239	2.122528662
-2.472386007	-1.166138239
1.797098857	-2.472386007
0	1.797098857
-0.826169835	0
-1.415396147	-0.826169835
1.649359989	-1.415396147
0.911123876	1.649359989
-0.784621645	0.911123876
0.09720063	-0.784621645
1.226298378	0.09720063
-1.479216801	1.226298378
-0.390358649	-1.479216801
0.759793252	-0.390358649
0.058207219	0.759793252
0.425820831	0.058207219
0.548949228	0.425820831
0.412134575	0.548949228
0.36280353	0.412134575
-0.057197332	0.36280353
1.222590218	-0.057197332
-0.889399372	1.222590218
-2.580042995	-0.889399372
-4.029794617	-2.580042995
-0.559997391	-4.029794617
-0.95409803	-0.559997391
-0.206377124	-0.95409803
0.278508613	-0.206377124
-0.983393878	0.278508613
-1.414302554	-0.983393878
-0.847642286	-1.414302554
-1.252760107	-0.847642286
-0.269730972	-1.252760107
-1.173671373	-0.269730972
1.184474592	-1.173671373
-0.9879036	1.184474592
-1.93881376	-0.9879036
0.841830404	-1.93881376
0.220361482	0.841830404
0	0.220361482
-0.110120042	0
-3.292939478	-0.110120042
-1.479809051	-3.292939478
-3.888331486	-1.479809051
0.89708155	-3.888331486
0.368455875	0.89708155
0.862328892	0.368455875
-0.235515888	0.862328892
-0.852479707	-0.235515888
-1.678696495	-0.852479707
0.746901436	-1.678696495
-0.843683442	0.746901436
1.549301391	-0.843683442
0.142908206	1.549301391
-0.908553769	0.142908206
0.908553769	-0.908553769
-2.689663433	0.908553769
-4.500759606	-2.689663433
1.97524781	-4.500759606
-0.691957218	1.97524781
0.18919095	-0.691957218
1.06537324	0.18919095
-3.192164642	1.06537324
8.945400853	-3.192164642
-1.434438679	8.945400853
4.562952429	-1.434438679
0	4.562952429
-0.503203258	0
-3.227401916	-0.503203258
1.807136717	-3.227401916
-2.448621454	1.807136717
2.239075394	-2.448621454
0.314154659	2.239075394
1.177978744	0.314154659
1.515439473	1.177978744
0.889395111	1.515439473
0.725895197	0.889395111
3.057269832	0.725895197
-1.32538605	3.057269832
-3.675656007	-1.32538605
0.40760926	-3.675656007
0.529668224	0.40760926
0.470958484	0.529668224
0.824425347	0.470958484
-0.389083921	0.824425347
-1.934383303	-0.389083921
0.960622181	-1.934383303
-2.022336589	0.960622181
4.784422222	-2.022336589
0.87146521	4.784422222
1.581783666	0.87146521
-0.342209723	1.581783666
0.010711799	-0.342209723
-0.526232219	0.010711799
-0.150862098	-0.526232219
0.752044799	-0.150862098
0.958677986	0.752044799
1.33735474	0.958677986
0.427953265	1.33735474
-0.041671008	0.427953265
0.737091321	-0.041671008
0.598124914	0.737091321
-1.023106119	0.598124914
-0.124727176	-1.023106119
-0.709741002	-0.124727176
0.896773476	-0.709741002
-0.875826681	0.896773476
-0.915265976	-0.875826681
1.936320898	-0.915265976
0	1.936320898
-1.220226852	0
0.062939266	-1.220226852
0.178113096	0.062939266
0.92733147	0.178113096
0.124378125	0.92733147
0.650459162	0.124378125
-0.164795588	0.650459162
1.331168541	-0.164795588
0.699409876	1.331168541
-2.433409101	0.699409876
-1.386088577	-2.433409101
-3.535371125	-1.386088577
-0.119662783	-3.535371125
1.104146312	-0.119662783
-1.038857952	1.104146312
-0.611022087	-1.038857952
-1.53297736	-0.611022087
2.056938825	-1.53297736
0.369485315	2.056938825
0.314074011	0.369485315
-0.640019541	0.314074011
-4.16657501	-0.640019541
3.970496516	-4.16657501
-2.015597725	3.970496516
-0.61380696	-2.015597725
3.368136997	-0.61380696
-1.241575522	3.368136997
0.894616484	-1.241575522
-0.22834784	0.894616484
-0.010886724	-0.22834784
0.260954807	-0.010886724
0.032571522	0.260954807
-0.021713169	0.032571522
-2.250987164	-0.021713169
-1.476702077	-2.250987164
-2.34902477	-1.476702077
-1.090498046	-2.34902477
0.372569997	-1.090498046
0.266929886	0.372569997
-0.861371872	0.266929886
0.163532334	-0.861371872
0.651468102	0.163532334
0.980795954	0.651468102
-2.593922693	0.980795954
0.9266385	-2.593922693
3.510339776	0.9266385
-4.933139955	3.510339776
0.766829688	-4.933139955
1.14513988	0.766829688
-0.582616423	1.14513988
-0.22228731	-0.582616423
1.094943962	-0.22228731
-1.012991139	1.094943962
1.417639358	-1.012991139
2.966969549	1.417639358
-2.874707981	2.966969549
0.72360047	-2.874707981
0	0.72360047
1.024715787	0
-0.613568565	1.024715787
-0.640294893	-0.613568565
-0.794614649	-0.640294893
1.81031525	-0.794614649
0.949266932	1.81031525
0.20224726	0.949266932
-0.664454272	0.20224726
-0.70303045	-0.664454272
-1.86062563	-0.70303045
-0.383297989	-1.86062563
-0.431512711	-0.383297989
0.268456537	-0.431512711
1.135849022	0.268456537
-1.019353203	1.135849022
0.973243692	-1.019353203
0.540448622	0.973243692
0.833671248	0.540448622
1.780930749	0.833671248
0.690272169	1.780930749
-1.644424325	0.690272169
-0.056411126	-1.644424325
0	-0.056411126
2.639498408	0
-0.120978843	2.639498408
-0.07706281	-0.120978843
1.117085321	-0.07706281
0	1.117085321
1.405884516	0
-0.215007608	1.405884516
0.182785923	-0.215007608
0.107365267	0.182785923
-0.042932275	0.107365267
-0.053691276	-0.042932275
0.770386862	-0.053691276
-0.277511118	0.770386862
0.618009426	-0.277511118
-0.917731337	0.618009426
1.02389973	-0.917731337
1.317681006	1.02389973
0.07327925	1.317681006
0	0.07327925
0.709074921	0
-1.055005346	0.709074921
0.753220425	-1.055005346
-0.072981289	0.753220425
0.582364375	-0.072981289
1.164901581	0.582364375
0.378497715	1.164901581
-0.460523763	0.378497715
0.286797288	-0.460523763
-1.650032279	0.286797288
0.487527546	-1.650032279
-0.020697506	0.487527546
-0.820997077	-0.020697506
-0.114852532	-0.820997077
1.3592946	-0.114852532
0.493472781	1.3592946
-0.514087087	0.493472781
0.308769286	-0.514087087
-1.50129651	0.308769286
0	-1.50129651
0.831087269	0
-2.302320195	0.831087269
-1.729888306	-2.302320195
0.311878513	-1.729888306
-0.021477663	0.311878513
-0.516852663	-0.021477663
0.140244912	-0.516852663
-0.768360471	0.140244912
-1.499508204	-0.768360471
-0.619471008	-1.499508204
0.773741011	-0.619471008
-0.430345492	0.773741011
1.241842433	-0.430345492
0.425045597	1.241842433
0.119558734	0.425045597
0.520044509	0.119558734
-0.021614612	0.520044509
0.549718442	-0.021614612
0.450451212	0.549718442
0.309845859	0.450451212
-1.699879555	0.309845859
0.864309616	-1.699879555
-0.550133527	0.864309616
1.35369493	-0.550133527
1.166998179	1.35369493
1.600871227	1.166998179
0.248807924	1.600871227
0.670762538	0.248807924
0	0.670762538
-0.16469381	0
0.123545779	-0.16469381
-2.859723157	0.123545779
-1.267930257	-2.859723157
-0.602281881	-1.267930257
0.709451541	-0.602281881
0.89571936	0.709451541
0.466003809	0.89571936
-1.201183722	0.466003809
-2.402712987	-1.201183722
-2.866863004	-2.402712987
0.011272051	-2.866863004
-2.326216637	0.011272051
1.204073947	-2.326216637
0.318652825	1.204073947
0.848565368	0.318652825
0.472070113	0.848565368
2.491685298	0.472070113
2.388399045	2.491685298
-0.685814947	2.388399045
1.600034135	-0.685814947
-1.106629723	1.600034135
-2.634441476	-1.106629723
3.199927112	-2.634441476
1.708902347	3.199927112
0.573605369	1.708902347
-0.563146759	0.573605369
1.040375593	-0.563146759
-0.238329733	1.040375593
-0.363769044	-0.238329733
-0.910000527	-0.363769044
-1.013843302	-0.910000527
0.095485658	-1.013843302
0.90784958	0.095485658
0.899681767	0.90784958
0.716030663	0.899681767
-0.570333894	0.716030663
-1.974439272	-0.570333894
-0.031825174	-1.974439272
-0.106157122	-0.031825174
0	-0.106157122
0.909289412	0
-1.998578269	0.909289412
0.514084885	-1.998578269
-1.767477847	0.514084885
1.596409699	-1.767477847
-0.149925066	1.596409699
0.459770925	-0.149925066
1.08223868	0.459770925
1.331326336	1.08223868
-0.271115912	1.331326336
-0.408057066	-0.271115912
0.52284967	-0.408057066
0.841257493	0.52284967
1.192570935	0.841257493
-0.081791232	1.192570935
0.682944401	-0.081791232
-0.203376112	0.682944401
-2.933488594	-0.203376112
-1.808711849	-2.933488594
1.577837573	-1.808711849
0.146981654	1.577837573
0.188659526	0.146981654
1.610006213	0.188659526
-0.506173283	1.610006213
1.470085586	-0.506173283
1.629673194	1.470085586
1.633177109	1.629673194
0	1.633177109
1.936869704	0
-0.07753441	1.936869704
0.377413716	-0.07753441
2.847133517	0.377413716
-1.52299212	2.847133517
0.986444497	-1.52299212
0.348612969	0.986444497
-0.301432029	0.348612969
0.451807997	-0.301432029
1.454435484	0.451807997
0.009255403	1.454435484
-1.060672393	0.009255403
0.298870121	-1.060672393
-1.730830529	0.298870121
0.094840675	-1.730830529
-0.751704382	0.094840675
-0.1433692	-0.751704382
-1.416004009	-0.1433692
1.874063785	-1.416004009
2.686616593	1.874063785
-0.884426004	2.686616593
-0.355972273	-0.884426004
-1.189478765	-0.355972273
-0.887114131	-1.189478765
-0.933731576	-0.887114131
2.455107311	-0.933731576
0.13202567	2.455107311
0.676249407	0.13202567
0.018719581	0.676249407
0.448221873	0.018719581
0.121048481	0.448221873
-0.335570785	0.121048481
-2.018365226	-0.335570785
-1.063177487	-2.018365226
1.129847331	-1.063177487
1.314750553	1.129847331
-0.470943698	1.314750553
2.875552895	-0.470943698
0.994942259	2.875552895
-1.187770931	0.994942259
-1.062611061	-1.187770931
0	-1.062611061
0.823354482	0
-1.21427084	0.823354482
1.05752377	-1.21427084
1.973567939	1.05752377
-0.917979634	1.973567939
-1.964011311	-0.917979634
0.158176353	-1.964011311
0.96225761	0.158176353
-0.359762392	0.96225761
-1.508408488	-0.359762392
-1.103732727	-1.508408488
2.482679389	-1.103732727
-1.566757779	2.482679389
-1.629904366	-1.566757779
-1.03717438	-1.629904366
-0.445047174	-1.03717438
-0.45677712	-0.445047174
0.359765082	-0.45677712
-0.155415281	0.359765082
-0.526317004	-0.155415281
-0.283799183	-0.526317004
1.998708235	-0.283799183
-0.761779876	1.998708235
0.511707609	-0.761779876
-0.7831045	0.511707609
0.445478172	-0.7831045
-1.833303418	0.445478172
1.36841154	-1.833303418
-0.96571984	1.36841154
0.381549159	-0.96571984
-1.178679789	0.381549159
1.061435027	-1.178679789
